decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus
-27.47,153.02,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,8e5cd2e2-90bc-4303-8c6c-5d05e511300f,Museums Victoria provider for OZCAM,PRESENT
-27.47,153.02,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2656fec9-2f75-48cf-9f44-5c2a8fc6608d,Museums Victoria provider for OZCAM,PRESENT
-27.47,153.02,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,a46cd156-30fe-4a49-b929-6a945e1863c8,Museums Victoria provider for OZCAM,PRESENT
-27.47,153.02,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,4e20084b-f2e6-4fcc-94a1-263214a2c050,Museums Victoria provider for OZCAM,PRESENT
-27.47,153.02,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2215e4d6-e0fb-432f-b959-9f2970b7208f,Museums Victoria provider for OZCAM,PRESENT
-27.47,153.02,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,57f49457-c45d-491d-9172-9c5ab4bc5483,Museums Victoria provider for OZCAM,PRESENT
-27.46666,153.01666,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,728b0e45-5818-4a21-9c40-9e21ee0fc130,Queen Victoria Museum Art Gallery provider for OZCAM,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,613e3d8c-3353-491c-8437-bf87abafb7f5,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,dccedeaa-f1cb-4fea-9762-c856761c0edd,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,d6c27da7-7cca-4293-baef-2d7b3f11e23d,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,60303e7a-a6c5-43b2-8bba-bd556dbc60c7,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,a07db028-5f5b-43bd-9087-2f0909457883,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,4e87a1c8-eca6-4a93-a026-c1a251435bc2,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,c3202dda-5540-4bd9-99b7-8272b0865e0a,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,d93ea0c3-5f1f-41ab-bdc8-e730ad7228aa,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,f612dfac-fdd5-46ed-8bfb-053639ce02bf,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,781c3c79-054b-47fd-ba4d-156d340049bd,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,13131805-5d20-4d5b-8fb4-244018ee98d8,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,adf94be8-216e-42a4-84c0-6a22fc21451d,NSW DPI Biosecurity Collections,PRESENT
